"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 05- 30","19,685","19,515","19,800","19,515","13.44K","0.87%"
"2019- 05- 29","19,515","19,490","19,585","19,400","4.95K","-0.56%"
"2019- 05- 28","19,625","19,300","19,725","19,245","7.36K","1.71%"
"2019- 05- 27","19,295","19,375","19,470","19,050","1.52K","-0.16%"
"2019- 05- 24","19,325","19,620","19,670","19,245","4.76K","-2.00%"
"2019- 05- 23","19,720","20,135","20,135","19,660","11.30K","-2.09%"
"2019- 05- 22","20,140","20,425","20,425","20,020","7.84K","-0.89%"
"2019- 05- 21","20,320","20,240","20,500","20,100","3.06K","0.54%"
"2019- 05- 20","20,210","20,560","20,710","20,110","3.42K","-1.51%"
"2019- 05- 17","20,520","20,740","21,205","20,520","6.34K","-0.51%"
"2019- 05- 16","20,625","21,240","21,250","20,555","6.39K","-2.90%"
"2019- 05- 15","21,240","20,895","21,245","20,870","10.76K","1.94%"
"2019- 05- 14","20,835","20,295","21,000","20,290","3.05K","0.53%"
"2019- 05- 13","20,725","21,225","21,250","20,725","2.54K","-3.02%"
"2019- 05- 10","21,370","21,360","21,595","20,950","7.51K","0.16%"
"2019- 05- 09","21,335","22,060","22,120","21,225","26.09K","-3.70%"
"2019- 05- 08","22,155","22,220","22,355","22,100","4.25K","-1.75%"
"2019- 05- 07","22,550","22,605","22,700","22,500","3.40K","-1.79%"
"2019- 05- 03","22,960","22,930","23,100","22,790","2.69K","-0.07%"
"2019- 05- 02","22,975","22,790","23,055","22,750","47.41K","0.94%"
"2019- 04- 30","22,760","22,690","22,815","22,395","12.77K","0.26%"
"2019- 04- 29","22,700","22,290","22,700","22,275","101.16K","1.14%"
"2019- 04- 26","22,445","22,915","22,915","22,405","5.10K","-2.84%"
"2019- 04- 25","23,100","22,785","23,400","22,785","27.03K","1.38%"
"2019- 04- 24","22,785","23,060","23,090","22,575","11.24K","-0.68%"
"2019- 04- 23","22,940","22,840","23,000","22,840","1.53K","0.55%"
"2019- 04- 22","22,815","23,010","23,045","22,680","5.95K","-0.85%"
"2019- 04- 19","23,010","22,860","23,125","22,860","10.69K","1.17%"
"2019- 04- 18","22,745","23,200","23,225","22,650","9.97K","-1.69%"
"2019- 04- 17","23,135","22,750","23,150","22,750","7.18K","1.80%"
"2019- 04- 16","22,725","22,845","22,845","22,480","2.41K","-0.63%"
"2019- 04- 15","22,870","22,880","22,985","22,790","9.96K","0.35%"
"2019- 04- 12","22,790","22,700","22,885","22,550","6.78K","0.00%"
"2019- 04- 11","22,790","22,730","22,960","22,700","4.91K","0.62%"
"2019- 04- 10","22,650","22,440","22,675","22,320","6.74K","0.29%"
"2019- 04- 09","22,585","22,425","22,630","22,420","4.37K","0.74%"
"2019- 04- 08","22,420","22,870","22,925","22,420","15.47K","-1.88%"
"2019- 04- 05","22,850","22,600","22,890","22,600","7.24K","1.04%"
"2019- 04- 04","22,615","22,480","22,960","22,450","25.03K","0.82%"
"2019- 04- 03","22,430","21,870","22,480","21,865","10.85K","2.54%"
"2019- 04- 02","21,875","22,170","22,190","21,875","7.64K","-0.32%"
"2019- 04- 01","21,945","21,500","22,040","21,500","14.98K","2.55%"
"2019- 03- 29","21,400","21,180","21,400","20,920","4.24K","1.57%"
"2019- 03- 28","21,070","21,380","21,380","21,070","3.86K","-2.09%"
"2019- 03- 27","21,520","21,450","21,600","21,200","3.26K","0.09%"
"2019- 03- 26","21,500","21,380","21,500","21,070","9.95K","0.73%"
"2019- 03- 25","21,345","21,565","21,695","21,330","20.07K","-3.68%"
"2019- 03- 22","22,160","22,280","22,365","22,070","15.51K","0.98%"
"2019- 03- 21","21,945","21,840","22,320","21,840","17.78K","1.57%"
"2019- 03- 20","21,605","21,320","21,605","21,145","2.60K","1.50%"
"2019- 03- 19","21,285","21,455","21,525","21,185","0.71K","-0.58%"
"2019- 03- 18","21,410","21,675","21,710","21,310","1.58K","0.35%"
"2019- 03- 15","21,335","21,495","21,695","21,245","7.50K","-0.81%"
"2019- 03- 14","21,510","21,235","21,900","21,235","26.94K","1.30%"
"2019- 03- 13","21,235","21,060","21,235","21,000","3.53K","0.83%"
"2019- 03- 12","21,060","20,725","21,060","20,725","3.76K","2.33%"
"2019- 03- 11","20,580","20,230","20,580","20,075","8.48K","2.01%"
"2019- 03- 08","20,175","20,325","20,415","20,155","3.79K","-1.05%"
"2019- 03- 07","20,390","20,520","20,825","20,385","6.32K","-0.90%"
"2019- 03- 06","20,575","20,725","20,790","20,520","2.76K","-0.72%"
"2019- 03- 05","20,725","20,840","20,855","20,700","5.56K","-1.52%"
"2019- 03- 04","21,045","20,870","21,135","20,870","4.70K","0.62%"
"2019- 02- 28","20,915","21,500","21,500","20,905","19.08K","-3.17%"
"2019- 02- 27","21,600","21,750","21,750","21,550","3.23K","-0.69%"
"2019- 02- 26","21,750","22,000","22,000","21,625","10.39K","-1.18%"
"2019- 02- 25","22,010","21,630","22,015","21,630","8.09K","2.32%"
"2019- 02- 22","21,510","21,470","21,540","21,390","3.13K","-0.09%"
"2019- 02- 21","21,530","21,565","21,640","21,410","3.77K","-0.14%"
"2019- 02- 20","21,560","21,150","21,570","21,150","5.82K","1.94%"
"2019- 02- 19","21,150","21,190","21,245","20,965","8.00K","-0.19%"
"2019- 02- 18","21,190","21,055","21,320","21,055","8.56K","1.19%"
"2019- 02- 15","20,940","21,630","21,630","20,865","13.32K","-3.15%"
"2019- 02- 14","21,620","21,200","21,620","21,020","7.73K","1.98%"
"2019- 02- 13","21,200","20,735","21,200","20,735","12.60K","3.19%"
"2019- 02- 12","20,545","20,130","20,655","20,130","12.53K","1.61%"
"2019- 02- 11","20,220","20,115","20,220","19,950","8.33K","-0.32%"
"2019- 02- 08","20,285","20,610","20,610","20,175","11.39K","-2.55%"
"2019- 02- 07","20,815","20,390","20,840","20,345","15.32K","3.22%"
"2019- 02- 01","20,165","20,125","20,385","20,125","8.78K","0.20%"
"2019- 01- 31","20,125","20,500","20,560","20,095","14.46K","-1.40%"
"2019- 01- 30","20,410","19,870","20,410","19,800","7.11K","2.72%"
"2019- 01- 29","19,870","19,490","19,870","19,420","5.64K","1.82%"
"2019- 01- 28","19,515","19,610","19,700","19,440","9.33K","-0.26%"
"2019- 01- 25","19,565","19,130","19,610","19,095","9.58K","3.08%"
"2019- 01- 24","18,980","18,500","18,995","18,500","10.40K","2.48%"
"2019- 01- 23","18,520","18,175","18,565","18,175","1.53K","0.38%"
"2019- 01- 22","18,450","18,750","18,750","18,365","6.13K","-0.83%"
"2019- 01- 21","18,605","18,290","18,605","18,215","9.29K","3.10%"
"2019- 01- 18","18,045","18,045","18,045","17,860","2.44K","0.50%"
"2019- 01- 17","17,955","17,960","18,230","17,935","33.83K","0.79%"
"2019- 01- 16","17,815","17,665","17,815","17,560","4.73K","1.25%"
"2019- 01- 15","17,595","17,330","17,660","17,330","1.34K","1.56%"
"2019- 01- 14","17,325","17,660","17,660","17,285","14.13K","-1.98%"
"2019- 01- 11","17,675","17,705","17,890","17,595","7.12K","0.14%"
"2019- 01- 10","17,650","17,480","17,765","17,290","15.90K","1.61%"
"2019- 01- 09","17,370","16,550","17,450","16,550","9.19K","5.46%"
"2019- 01- 08","16,470","16,445","16,690","16,435","9.04K","0.15%"
"2019- 01- 07","16,445","16,420","16,540","16,350","2.03K","1.83%"
"2019- 01- 04","16,150","16,405","16,425","15,860","6.12K","-2.03%"
"2019- 01- 03","16,485","17,150","17,150","16,485","5.16K","-3.99%"
"2019- 01- 02","17,170","17,480","17,500","17,150","1.63K","-1.21%"
"2018- 12- 28","17,380","17,220","17,415","17,220","42.74K","1.31%"
"2018- 12- 27","17,155","17,235","17,295","17,090","1.53K","2.27%"
"2018- 12- 26","16,775","16,845","16,955","16,625","1.53K","-1.70%"
"2018- 12- 24","17,065","16,920","17,115","16,835","3.74K","0.86%"
"2018- 12- 21","16,920","16,625","17,000","16,625","2.33K","1.50%"
"2018- 12- 20","16,670","16,940","16,940","16,625","63.93K","-2.40%"
"2018- 12- 19","17,080","16,945","17,155","16,900","2.26K","0.71%"
"2018- 12- 18","16,960","17,040","17,105","16,960","8.71K","-2.08%"
"2018- 12- 17","17,320","17,320","17,325","17,170","3.13K","-0.09%"
"2018- 12- 14","17,335","18,000","18,000","17,255","14.42K","-3.51%"
"2018- 12- 13","17,965","17,765","17,970","17,765","8.42K","1.24%"
"2018- 12- 12","17,745","17,430","17,775","17,430","0.79K","1.89%"
"2018- 12- 11","17,415","17,550","17,590","17,415","1.69K","-0.11%"
"2018- 12- 10","17,435","17,760","17,805","17,390","41.89K","-3.62%"
"2018- 12- 07","18,090","18,200","18,285","18,035","0.98K","0.06%"
"2018- 12- 06","18,080","18,600","18,610","18,030","37.73K","-3.21%"
"2018- 12- 05","18,680","18,440","18,740","18,440","0.73K","-1.35%"
"2018- 12- 04","18,935","19,145","19,145","18,850","1.63K","-1.28%"
"2018- 12- 03","19,180","19,115","19,200","19,000","2.40K","1.89%"
"2018- 11- 30","18,825","18,995","18,995","18,725","2.39K","-0.84%"
"2018- 11- 29","18,985","19,370","19,425","18,980","5.70K","-0.45%"
"2018- 11- 28","19,070","18,900","19,130","18,780","1.37K","1.25%"
"2018- 11- 27","18,835","18,730","18,850","18,585","0.88K","0.56%"
"2018- 11- 26","18,730","18,460","18,780","18,435","1.76K","1.68%"
"2018- 11- 23","18,420","18,630","18,685","18,420","3.28K","-0.54%"
"2018- 11- 22","18,520","18,695","18,705","18,520","3.84K","-0.70%"
"2018- 11- 21","18,650","18,255","18,650","18,125","5.74K","0.97%"
"2018- 11- 20","18,470","18,825","18,855","18,470","4.42K","-3.73%"
"2018- 11- 19","19,185","19,225","19,400","19,090","0.91K","-0.08%"
"2018- 11- 16","19,200","19,520","19,520","19,165","0.44K","-0.10%"
"2018- 11- 15","19,220","19,000","19,220","18,875","5.21K","1.16%"
"2018- 11- 14","19,000","19,295","19,295","18,955","0.94K","-1.45%"
"2018- 11- 13","19,280","19,415","19,415","18,850","3.30K","-2.75%"
"2018- 11- 12","19,825","19,485","19,915","19,485","1.81K","0.76%"
"2018- 11- 09","19,675","19,530","19,750","19,480","0.94K","0.74%"
"2018- 11- 08","19,530","19,550","19,655","19,420","6.73K","2.12%"
"2018- 11- 07","19,125","19,595","19,815","19,115","8.98K","-2.22%"
"2018- 11- 06","19,560","19,815","19,815","19,400","4.79K","-0.81%"
"2018- 11- 05","19,720","20,000","20,000","19,535","82.51K","-2.47%"
"2018- 11- 02","20,220","19,615","20,235","19,505","88.96K","5.31%"
"2018- 11- 01","19,200","19,435","19,565","19,200","1.90K","-0.62%"
"2018- 10- 31","19,320","19,445","19,445","19,060","3.50K","0.23%"
"2018- 10- 30","19,275","18,495","19,325","18,495","8.41K","3.71%"
"2018- 10- 29","18,585","18,985","19,210","18,500","7.74K","-1.59%"
"2018- 10- 26","18,885","19,225","19,225","18,515","10.07K","-0.45%"
"2018- 10- 25","18,970","18,875","19,120","18,690","17.58K","-2.22%"
"2018- 10- 24","19,400","19,935","19,935","19,400","2.32K","-1.22%"
"2018- 10- 23","19,640","20,225","20,225","19,640","4.69K","-3.18%"
"2018- 10- 22","20,285","20,300","20,405","20,080","1.27K","-0.81%"
"2018- 10- 19","20,450","19,890","20,450","19,770","13.95K","1.67%"
"2018- 10- 18","20,115","20,435","20,435","20,040","1.54K","-1.40%"
"2018- 10- 17","20,400","20,390","20,470","20,220","2.14K","1.87%"
"2018- 10- 16","20,025","19,615","20,035","19,615","4.50K","2.59%"
"2018- 10- 15","19,520","19,835","19,835","19,480","1.82K","-2.06%"
"2018- 10- 12","19,930","19,300","19,930","19,300","52.89K","3.26%"
"2018- 10- 11","19,300","19,620","19,990","19,300","63.30K","-5.16%"
"2018- 10- 10","20,350","20,795","20,835","20,275","21.00K","-2.35%"
"2018- 10- 08","20,840","20,700","21,200","20,700","7.50K","-0.14%"
"2018- 10- 05","20,870","21,120","21,335","20,710","20.27K","-1.67%"
"2018- 10- 04","21,225","21,645","21,650","21,225","7.94K","-1.69%"
"2018- 10- 02","21,590","22,075","22,095","21,580","32.35K","-2.02%"
"2018- 10- 01","22,035","22,180","22,305","22,015","14.75K","-0.54%"
"2018- 09- 28","22,155","22,475","22,475","22,155","4.41K","-0.92%"
"2018- 09- 27","22,360","22,385","22,490","22,325","8.03K","-0.62%"
"2018- 09- 21","22,500","22,620","22,620","22,400","2.34K","-0.90%"
"2018- 09- 20","22,705","22,845","22,845","22,600","3.83K","-0.42%"
"2018- 09- 19","22,800","23,050","23,050","22,800","8.27K","-0.22%"
"2018- 09- 18","22,850","22,705","22,910","22,655","2.63K","0.11%"
"2018- 09- 17","22,825","23,000","23,000","22,730","2.20K","-1.30%"
"2018- 09- 14","23,125","23,085","23,260","23,010","3.43K","1.29%"
"2018- 09- 13","22,830","22,985","22,985","22,700","2.62K","-0.87%"
"2018- 09- 12","23,030","23,230","23,230","22,895","6.29K","-0.86%"
"2018- 09- 11","23,230","23,305","23,400","23,135","1.46K","0.02%"
"2018- 09- 10","23,225","23,110","23,225","22,985","1.89K","0.30%"
"2018- 09- 07","23,155","23,300","23,300","22,890","3.30K","-2.61%"
"2018- 09- 06","23,775","24,010","24,010","23,700","11.69K","-1.02%"
"2018- 09- 05","24,020","24,145","24,355","24,020","47.44K","-0.62%"
"2018- 09- 04","24,170","24,120","24,215","23,960","5.91K","0.15%"
"2018- 09- 03","24,135","24,180","24,230","23,960","1.13K","-0.23%"
"2018- 08- 31","24,190","23,815","24,190","23,610","5.48K","1.04%"
"2018- 08- 30","23,940","24,100","24,190","23,870","2.76K","0.00%"
"2018- 08- 29","23,940","23,680","24,040","23,625","52.98K","1.33%"
"2018- 08- 28","23,625","23,965","23,980","23,625","19.68K","-0.23%"
"2018- 08- 27","23,680","23,350","23,700","23,350","5.08K","1.50%"
"2018- 08- 24","23,330","23,225","23,400","23,050","4.44K","0.37%"
"2018- 08- 23","23,245","23,420","23,420","23,100","0.25K","-0.06%"
"2018- 08- 22","23,260","23,445","23,500","23,250","0.66K","-0.39%"
"2018- 08- 21","23,350","22,660","23,400","22,660","4.21K","3.23%"
"2018- 08- 20","22,620","22,875","22,875","22,595","0.84K","-0.88%"
"2018- 08- 17","22,820","23,035","23,035","22,785","6.55K","-0.80%"
"2018- 08- 16","23,005","22,700","23,005","22,400","4.11K","-0.35%"
"2018- 08- 14","23,085","23,045","23,350","23,015","1.94K","0.26%"
"2018- 08- 13","23,025","23,650","23,650","23,000","2.61K","-2.95%"
"2018- 08- 10","23,725","24,125","24,125","23,700","14.66K","-2.25%"
"2018- 08- 09","24,270","24,690","24,690","24,240","0.25K","-0.94%"
"2018- 08- 08","24,500","24,620","24,820","24,500","1.98K","-0.12%"
"2018- 08- 07","24,530","24,520","24,545","24,415","0.76K","0.80%"
"2018- 08- 06","24,335","24,955","24,955","24,335","0.82K","-2.27%"
"2018- 08- 03","24,900","24,975","25,035","24,865","0.91K","0.20%"
"2018- 08- 02","24,850","25,065","25,175","24,760","0.86K","-1.74%"
"2018- 08- 01","25,290","25,150","25,320","24,955","8.97K","0.56%"
"2018- 07- 31","25,150","24,965","25,150","24,830","8.21K","0.20%"
"2018- 07- 30","25,100","25,140","25,210","24,985","3.45K","-0.28%"
"2018- 07- 27","25,170","24,425","25,170","24,425","11.64K","3.56%"
"2018- 07- 26","24,305","23,855","24,305","23,755","3.83K","2.97%"
"2018- 07- 25","23,605","24,140","24,140","23,525","3.95K","-2.20%"
"2018- 07- 24","24,135","23,970","24,240","23,970","7.94K","1.54%"
"2018- 07- 23","23,770","25,120","25,120","23,765","7.67K","-5.36%"
"2018- 07- 20","25,115","25,500","25,570","24,980","0.48K","-1.86%"
"2018- 07- 19","25,590","25,845","25,845","25,590","2.07K","0.00%"
"2018- 07- 18","25,590","25,700","25,850","25,590","3.11K","0.35%"
"2018- 07- 17","25,500","25,495","25,655","25,465","3.56K","0.06%"
"2018- 07- 16","25,485","25,585","25,585","25,270","0.94K","-0.18%"
"2018- 07- 13","25,530","25,205","25,530","25,205","2.27K","1.92%"
"2018- 07- 12","25,050","24,750","25,110","24,750","10.84K","0.83%"
"2018- 07- 11","24,845","24,985","25,080","24,810","22.24K","-0.52%"
"2018- 07- 10","24,975","25,010","25,010","24,800","20.96K","0.69%"
"2018- 07- 09","24,805","24,530","24,810","24,515","5.05K","1.27%"
"2018- 07- 06","24,495","24,300","24,585","23,920","5.11K","1.32%"
"2018- 07- 05","24,175","24,320","24,320","23,975","1.46K","0.56%"
"2018- 07- 04","24,040","24,070","24,165","23,875","2.39K","0.06%"
"2018- 07- 03","24,025","23,760","24,045","23,645","9.11K","2.10%"
"2018- 07- 02","23,530","24,365","24,365","23,530","57.82K","-3.49%"
"2018- 06- 29","24,380","24,260","24,425","24,070","4.71K","0.99%"
"2018- 06- 28","24,140","24,505","24,530","24,100","3.62K","-2.37%"
"2018- 06- 27","24,725","25,005","25,095","24,725","3.09K","-0.76%"
"2018- 06- 26","24,915","24,675","24,995","24,600","2.51K","-0.46%"
"2018- 06- 25","25,030","25,315","25,315","24,850","1.19K","-1.40%"
"2018- 06- 22","25,385","25,065","25,390","24,735","7.22K","0.46%"
"2018- 06- 21","25,270","25,360","25,490","25,190","1.43K","-0.34%"
"2018- 06- 20","25,355","24,680","25,355","24,680","8.06K","3.07%"
"2018- 06- 19","24,600","24,895","25,300","24,600","6.72K","-1.30%"
"2018- 06- 18","24,925","25,860","25,860","24,755","12.59K","-3.89%"
"2018- 06- 15","25,935","26,305","26,390","25,935","7.97K","-1.01%"
"2018- 06- 14","26,200","26,705","26,705","26,200","5.42K","-2.06%"
"2018- 06- 12","26,750","26,825","26,850","26,650","1.20K","0.09%"
"2018- 06- 11","26,725","26,815","26,970","26,650","3.66K","-0.02%"
"2018- 06- 08","26,730","27,210","27,210","26,665","4.79K","-1.58%"
"2018- 06- 07","27,160","27,185","27,255","27,035","5.29K","0.93%"
"2018- 06- 05","26,910","26,525","26,910","26,525","4.43K","1.78%"
"2018- 06- 04","26,440","26,650","26,735","26,425","4.19K","-0.83%"
"2018- 06- 01","26,660","26,570","26,730","26,365","49.29K","-0.74%"
"2018- 05- 31","26,860","26,980","26,980","26,720","1.67K","-0.02%"
"2018- 05- 30","26,865","26,870","26,925","26,460","12.30K","0.13%"
"2018- 05- 29","26,830","26,845","27,030","26,770","12.35K","-0.06%"
"2018- 05- 28","26,845","26,795","26,950","26,710","14.29K","-0.24%"
"2018- 05- 25","26,910","26,725","27,200","26,700","18.34K","-0.04%"
"2018- 05- 24","26,920","27,030","27,150","26,890","10.10K","-0.30%"
"2018- 05- 23","27,000","26,265","27,000","26,265","28.10K","3.75%"
"2018- 05- 21","26,025","26,020","26,040","25,715","3.60K","0.37%"
"2018- 05- 18","25,930","25,670","25,950","25,460","1.77K","1.33%"
"2018- 05- 17","25,590","25,665","25,730","25,500","1.74K","0.16%"
"2018- 05- 16","25,550","25,560","25,655","25,395","3.36K","-0.21%"
"2018- 05- 15","25,605","25,595","25,610","25,430","4.71K","0.22%"
"2018- 05- 14","25,550","25,990","25,990","25,500","1.80K","-1.37%"
"2018- 05- 11","25,905","25,850","25,910","25,690","2.54K","1.09%"
"2018- 05- 10","25,625","25,645","25,665","25,445","2.60K","1.06%"
"2018- 05- 09","25,355","25,060","25,400","24,830","7.35K","1.44%"
"2018- 05- 08","24,995","25,455","25,695","24,995","5.18K","-1.26%"
"2018- 05- 04","25,315","25,570","25,580","25,315","79.40K","-1.02%"
"2018- 05- 03","25,575","25,670","25,680","25,550","1.83K","-0.54%"
"2018- 05- 02","25,715","26,120","26,120","25,650","2.40K","-0.81%"
"2018- 04- 30","25,925","26,255","26,255","25,780","4.12K","-1.63%"
"2018- 04- 27","26,355","26,705","26,705","26,275","2.67K","-0.30%"
"2018- 04- 26","26,435","26,000","26,500","25,995","14.28K","2.07%"
"2018- 04- 25","25,900","25,800","26,065","25,740","3.63K","-0.52%"
"2018- 04- 24","26,035","26,540","26,540","25,850","23.22K","-2.33%"
"2018- 04- 23","26,655","26,900","27,065","26,640","4.41K","-1.39%"
"2018- 04- 20","27,030","27,200","27,255","27,030","3.97K","-1.71%"
"2018- 04- 19","27,500","27,145","27,550","27,145","12.02K","2.00%"
"2018- 04- 18","26,960","27,145","27,215","26,950","4.40K","0.11%"
"2018- 04- 17","26,930","27,005","27,020","26,850","1.77K","-0.06%"
"2018- 04- 16","26,945","26,855","26,945","26,700","3.28K","0.09%"
"2018- 04- 15","26,920","26,920","26,920","26,920","","0.00%"
"2018- 04- 13","26,920","26,910","27,070","26,805","5.75K","0.71%"
"2018- 04- 12","26,730","26,195","26,825","26,165","13.16K","2.04%"
"2018- 04- 11","26,195","26,005","26,220","25,900","5.71K","1.77%"
"2018- 04- 10","25,740","25,850","25,850","25,500","2.39K","-0.29%"
"2018- 04- 09","25,815","25,575","25,900","25,570","3.87K","0.43%"
"2018- 04- 06","25,705","25,740","25,740","25,495","5.11K","-1.08%"
"2018- 04- 05","25,985","25,690","26,075","25,690","3.42K","2.00%"
"2018- 04- 04","25,475","26,060","26,090","25,360","4.23K","-1.77%"
"2018- 04- 03","25,935","25,635","25,935","25,545","3.28K","-0.35%"
"2018- 04- 02","26,025","26,425","26,425","25,940","78.34K","-1.50%"
"2018- 03- 30","26,420","26,335","26,575","26,320","1.92K","0.80%"
"2018- 03- 29","26,210","26,055","26,210","25,895","6.87K","1.00%"
"2018- 03- 28","25,950","25,935","26,175","25,900","4.92K","-1.74%"
"2018- 03- 27","26,410","26,790","26,840","26,205","6.39K","-0.96%"
"2018- 03- 26","26,665","25,880","26,665","25,520","8.70K","2.87%"
"2018- 03- 23","25,920","26,860","27,180","25,920","12.19K","-6.02%"
"2018- 03- 22","27,580","27,900","28,030","27,560","7.87K","-0.92%"
"2018- 03- 21","27,835","28,035","28,170","27,820","11.23K","-0.73%"
"2018- 03- 20","28,040","27,980","28,040","27,780","40.37K","-0.59%"
"2018- 03- 19","28,205","28,265","28,480","28,205","11.78K","0.09%"
"2018- 03- 16","28,180","28,235","28,235","27,850","20.35K","-0.39%"
"2018- 03- 15","28,290","28,340","28,340","28,020","4.48K","-0.19%"
"2018- 03- 14","28,345","28,385","28,415","28,235","7.08K","-0.40%"
"2018- 03- 13","28,460","28,080","28,460","27,980","35.01K","2.41%"
"2018- 03- 12","27,790","27,770","27,790","27,565","9.46K","1.78%"
"2018- 03- 09","27,305","27,065","27,670","27,065","7.15K","1.32%"
"2018- 03- 08","26,950","27,000","27,000","26,720","1.63K","0.48%"
"2018- 03- 07","26,820","27,185","27,220","26,775","45.79K","-0.78%"
"2018- 03- 06","27,030","26,695","27,060","26,695","3.24K","2.56%"
"2018- 03- 05","26,355","26,680","26,685","26,350","4.24K","-1.33%"
"2018- 03- 02","26,710","26,405","26,755","26,315","170.81K","-0.50%"
"2018- 02- 28","26,845","27,055","27,135","26,610","1.58K","-1.32%"
"2018- 02- 27","27,205","27,320","27,500","27,205","3.83K","0.54%"
"2018- 02- 26","27,060","27,415","27,415","26,950","3.68K","-0.20%"
"2018- 02- 23","27,115","27,080","27,130","26,935","3.54K","0.26%"
"2018- 02- 22","27,045","27,070","27,210","26,885","5.80K","-1.01%"
"2018- 02- 21","27,320","26,970","27,405","26,945","6.00K","1.71%"
"2018- 02- 20","26,860","27,380","27,380","26,725","4.92K","-1.70%"
"2018- 02- 19","27,325","27,450","27,500","27,110","11.76K","0.90%"
"2018- 02- 14","27,080","26,710","27,095","26,650","9.65K","1.96%"
"2018- 02- 13","26,560","26,805","26,985","26,560","10.93K","0.04%"
"2018- 02- 12","26,550","26,515","26,705","26,400","4.47K","0.74%"
"2018- 02- 09","26,355","25,995","26,595","25,995","11.03K","-1.64%"
"2018- 02- 08","26,795","26,135","27,070","26,135","15.24K","3.62%"
"2018- 02- 07","25,860","26,445","26,700","25,860","24.97K","0.54%"
"2018- 02- 06","25,720","24,820","25,820","24,600","21.56K","-0.25%"
"2018- 02- 05","25,785","25,850","26,095","25,745","14.44K","-2.66%"
"2018- 02- 02","26,490","27,120","27,120","26,310","52.58K","-2.32%"
"2018- 02- 01","27,120","27,030","27,155","26,900","131.14K","1.19%"
"2018- 01- 31","26,800","26,695","27,050","26,615","15.60K","-0.19%"
"2018- 01- 30","26,850","27,380","27,380","26,840","29.91K","-2.11%"
"2018- 01- 29","27,430","27,635","27,755","27,300","34.76K","0.18%"
"2018- 01- 26","27,380","27,580","27,580","27,300","16.17K","0.15%"
"2018- 01- 25","27,340","26,835","27,390","26,760","13.13K","1.79%"
"2018- 01- 24","26,860","26,780","26,975","26,640","51.00K","0.60%"
"2018- 01- 23","26,700","26,615","26,700","26,405","12.53K","1.14%"
"2018- 01- 22","26,400","27,160","27,160","26,315","48.18K","-2.80%"
"2018- 01- 19","27,160","27,600","27,685","27,140","14.11K","-1.20%"
"2018- 01- 18","27,490","27,455","27,795","27,385","39.65K","1.53%"
"2018- 01- 17","27,075","27,335","27,550","26,945","36.20K","0.07%"
"2018- 01- 16","27,055","26,155","27,120","26,155","64.63K","3.56%"
"2018- 01- 15","26,125","26,155","26,155","25,900","50.58K","-0.51%"
"2018- 01- 12","26,260","26,420","26,420","25,740","20.47K","-0.61%"
"2018- 01- 11","26,420","25,920","26,425","25,910","11.26K","2.17%"
"2018- 01- 10","25,860","26,435","26,465","25,740","14.72K","-2.16%"
"2018- 01- 09","26,430","26,565","26,695","26,250","12.94K","-0.45%"
"2018- 01- 08","26,550","27,185","27,185","26,360","49.46K","-2.16%"
"2018- 01- 05","27,135","27,075","27,335","26,980","26.77K","0.89%"
"2018- 01- 04","26,895","27,480","27,595","26,890","21.77K","-1.83%"
"2018- 01- 03","27,395","27,420","27,625","27,215","19.09K","0.62%"
"2018- 01- 02","27,225","27,495","27,595","27,165","62.91K","-0.91%"
"2017- 12- 28","27,475","27,210","27,475","27,195","32.89K","0.97%"
"2017- 12- 27","27,210","27,015","27,210","26,945","10.56K","2.22%"
"2017- 12- 26","26,620","26,865","27,005","26,620","13.31K","-0.91%"
"2017- 12- 22","26,865","26,120","26,895","26,110","18.62K","2.85%"
"2017- 12- 21","26,120","27,000","27,000","26,110","18.27K","-3.44%"
"2017- 12- 20","27,050","27,125","27,235","27,000","6.75K","0.00%"
"2017- 12- 19","27,050","26,690","27,090","26,690","10.21K","1.75%"
"2017- 12- 18","26,585","26,885","26,885","26,495","10.09K","-0.82%"
"2017- 12- 15","26,805","26,990","26,990","26,555","1.70K","-0.39%"
"2017- 12- 14","26,910","26,950","27,150","26,885","22.10K","0.20%"
"2017- 12- 13","26,855","26,725","26,990","26,695","18.10K","0.41%"
"2017- 12- 12","26,745","27,075","27,075","26,625","3.24K","-0.94%"
"2017- 12- 11","27,000","26,635","27,005","26,415","9.69K","1.58%"
"2017- 12- 08","26,580","26,550","26,725","26,415","10.90K","0.59%"
"2017- 12- 07","26,425","27,000","27,095","26,205","13.48K","-1.45%"
"2017- 12- 06","26,815","27,460","27,540","26,815","16.65K","-2.03%"
"2017- 12- 05","27,370","27,340","27,635","27,175","4.82K","-0.78%"
"2017- 12- 04","27,585","27,625","27,685","27,000","22.18K","0.07%"
"2017- 12- 01","27,565","27,500","27,685","27,310","18.03K","0.51%"
"2017- 11- 30","27,425","27,985","27,985","27,425","42.74K","-3.86%"
"2017- 11- 29","28,525","28,340","28,545","28,250","7.71K","0.69%"
"2017- 11- 28","28,330","28,655","28,715","28,170","18.13K","-1.15%"
"2017- 11- 27","28,660","29,300","29,410","28,500","20.92K","-1.53%"
"2017- 11- 24","29,105","28,885","29,175","28,820","7.82K","0.76%"
"2017- 11- 23","28,885","28,990","28,995","28,640","10.35K","-0.35%"
"2017- 11- 22","28,985","28,800","28,985","28,695","10.98K","1.52%"
