"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 03- 13","14,240","14,400","14,400","14,020","8.14K","-0.70%"
"2019- 03- 12","14,340","14,215","14,340","14,180","17.50K","1.45%"
"2019- 03- 11","14,135","14,020","14,150","13,960","3.08K","0.75%"
"2019- 03- 08","14,030","14,370","14,370","14,025","25.72K","-2.43%"
"2019- 03- 07","14,380","14,545","14,580","14,280","6.08K","-0.79%"
"2019- 03- 06","14,495","14,455","14,495","14,415","6.07K","0.98%"
"2019- 03- 05","14,355","14,480","14,480","14,195","50.66K","-1.14%"
"2019- 03- 04","14,520","14,750","14,750","14,450","45.66K","-2.45%"
"2019- 02- 28","14,885","14,925","14,985","14,830","36.89K","-0.33%"
"2019- 02- 27","14,935","14,900","14,970","14,825","3.56K","2.26%"
"2019- 02- 26","14,605","14,535","14,720","14,535","8.27K","0.48%"
"2019- 02- 25","14,535","14,460","14,600","14,420","12.65K","0.52%"
"2019- 02- 22","14,460","14,360","14,490","14,360","0.79K","0.70%"
"2019- 02- 21","14,360","14,360","14,470","14,350","10.63K","0.35%"
"2019- 02- 20","14,310","14,315","14,510","14,245","2.93K","0.42%"
"2019- 02- 19","14,250","14,320","14,320","14,190","9.10K","-0.49%"
"2019- 02- 18","14,320","14,395","14,395","14,185","7.21K","-0.38%"
"2019- 02- 15","14,375","14,585","14,585","14,375","0.86K","-0.73%"
"2019- 02- 14","14,480","14,605","14,605","14,315","19.59K","-1.56%"
"2019- 02- 13","14,710","14,810","14,810","14,665","3.71K","-0.78%"
"2019- 02- 12","14,825","14,770","14,855","14,730","0.45K","0.51%"
"2019- 02- 11","14,750","14,615","14,810","14,600","8.72K","1.06%"
"2019- 02- 08","14,595","14,610","14,700","14,515","1.81K","-0.31%"
"2019- 02- 07","14,640","14,885","14,885","14,640","6.77K","-0.75%"
"2019- 02- 01","14,750","14,930","14,930","14,725","9.52K","-1.27%"
"2019- 01- 31","14,940","15,005","15,045","14,830","3.82K","0.37%"
"2019- 01- 30","14,885","14,715","14,910","14,625","5.12K","1.78%"
"2019- 01- 29","14,625","14,460","14,700","14,420","55.27K","0.62%"
"2019- 01- 28","14,535","14,680","14,725","14,485","2.55K","0.35%"
"2019- 01- 25","14,485","14,630","14,640","14,485","35.73K","-1.53%"
"2019- 01- 24","14,710","14,610","14,710","14,450","7.83K","-0.34%"
"2019- 01- 23","14,760","14,430","14,760","14,430","2.71K","2.57%"
"2019- 01- 22","14,390","14,450","14,460","14,310","6.80K","-0.48%"
"2019- 01- 21","14,460","14,720","14,850","14,425","8.17K","-1.40%"
"2019- 01- 18","14,665","14,405","14,665","14,405","9.20K","2.84%"
"2019- 01- 17","14,260","14,075","14,330","14,010","1.13K","1.10%"
"2019- 01- 16","14,105","13,940","14,105","13,930","1.20K","0.25%"
"2019- 01- 15","14,070","13,765","14,100","13,725","15.09K","3.11%"
"2019- 01- 14","13,645","13,595","13,690","13,505","5.21K","-0.29%"
"2019- 01- 11","13,685","13,640","13,705","13,540","19.19K","0.11%"
"2019- 01- 10","13,670","13,660","13,670","13,510","14.88K","-1.26%"
"2019- 01- 09","13,845","13,430","13,865","13,430","28.30K","3.28%"
"2019- 01- 08","13,405","13,800","13,800","13,355","10.58K","-2.54%"
"2019- 01- 07","13,755","13,830","13,855","13,665","10.47K","-0.29%"
"2019- 01- 04","13,795","13,365","13,860","13,365","7.25K","3.26%"
"2019- 01- 03","13,360","13,210","13,465","13,100","0.87K","1.40%"
"2019- 01- 02","13,175","13,455","13,485","13,175","6.45K","-2.30%"
"2018- 12- 28","13,485","13,470","13,550","13,425","4.15K","0.75%"
"2018- 12- 27","13,385","13,350","13,535","13,305","1.73K","1.71%"
"2018- 12- 26","13,160","13,330","13,375","13,045","51.44K","-2.66%"
"2018- 12- 24","13,520","13,470","13,620","13,470","2.67K","0.37%"
"2018- 12- 21","13,470","13,610","13,610","13,425","1.28K","-1.46%"
"2018- 12- 20","13,670","13,730","13,760","13,510","0.62K","-1.12%"
"2018- 12- 19","13,825","13,550","13,895","13,550","3.15K","2.83%"
"2018- 12- 18","13,445","13,405","13,475","13,335","3.56K","0.07%"
"2018- 12- 17","13,435","13,265","13,435","13,090","3.94K","1.40%"
"2018- 12- 14","13,250","13,410","13,515","13,200","16.71K","-1.12%"
"2018- 12- 13","13,400","13,090","13,440","13,075","10.52K","2.17%"
"2018- 12- 12","13,115","12,710","13,225","12,710","5.75K","4.84%"
"2018- 12- 11","12,510","12,410","12,530","12,390","0.93K","-0.16%"
"2018- 12- 10","12,530","12,345","12,550","12,335","2.06K","-0.56%"
"2018- 12- 07","12,600","12,630","12,630","12,530","0.32K","-0.55%"
"2018- 12- 06","12,670","12,480","12,695","12,475","10.56K","1.52%"
"2018- 12- 05","12,480","12,485","12,520","12,395","60.43K","-0.91%"
"2018- 12- 04","12,595","12,725","12,730","12,545","5.72K","-0.98%"
"2018- 12- 03","12,720","12,695","12,785","12,580","6.02K","0.95%"
"2018- 11- 30","12,600","12,345","12,705","12,345","8.22K","2.98%"
"2018- 11- 29","12,235","12,380","12,490","12,205","8.75K","-0.41%"
"2018- 11- 28","12,285","12,295","12,295","12,205","7.82K","0.37%"
"2018- 11- 27","12,240","11,910","12,285","11,910","150.36K","2.99%"
"2018- 11- 26","11,885","11,735","11,920","11,725","15.24K","1.49%"
"2018- 11- 23","11,710","11,740","11,750","11,645","18.36K","-0.26%"
"2018- 11- 22","11,740","12,305","12,305","11,680","18.93K","-4.48%"
"2018- 11- 21","12,290","12,100","12,290","12,000","4.51K","0.66%"
"2018- 11- 20","12,210","12,575","12,575","12,165","7.48K","-2.94%"
"2018- 11- 19","12,580","12,530","12,580","12,475","0.54K","0.00%"
"2018- 11- 16","12,580","12,580","12,620","12,495","0.29K","-0.04%"
"2018- 11- 15","12,585","12,315","12,585","12,260","20.41K","1.94%"
"2018- 11- 14","12,345","12,245","12,395","12,245","4.40K","0.86%"
"2018- 11- 13","12,240","12,030","12,245","11,930","3.37K","0.58%"
"2018- 11- 12","12,170","12,490","12,490","12,110","4.06K","-2.52%"
"2018- 11- 09","12,485","12,465","12,780","12,425","3.22K","0.28%"
"2018- 11- 08","12,450","12,540","12,640","12,450","6.09K","0.40%"
"2018- 11- 07","12,400","12,545","12,615","12,330","9.95K","-1.70%"
"2018- 11- 06","12,615","12,320","12,615","12,320","104.45K","2.94%"
"2018- 11- 05","12,255","12,455","12,455","12,170","7.53K","-2.43%"
"2018- 11- 02","12,560","12,345","12,560","12,345","2.74K","1.78%"
"2018- 11- 01","12,340","12,370","12,405","12,205","5.81K","-0.64%"
"2018- 10- 31","12,420","12,220","12,435","12,060","8.11K","0.40%"
"2018- 10- 30","12,370","12,275","12,445","12,275","1.53K","0.69%"
"2018- 10- 29","12,285","12,435","12,635","12,250","3.33K","-1.17%"
"2018- 10- 26","12,430","12,410","12,735","12,380","11.63K","0.16%"
"2018- 10- 25","12,410","12,750","12,810","12,035","16.03K","-4.13%"
"2018- 10- 24","12,945","12,935","12,985","12,815","8.00K","1.33%"
"2018- 10- 23","12,775","13,085","13,140","12,655","8.08K","-3.37%"
"2018- 10- 22","13,220","13,010","13,220","12,950","1.03K","0.88%"
"2018- 10- 19","13,105","13,020","13,110","12,950","1.16K","-0.34%"
"2018- 10- 18","13,150","13,360","13,360","13,065","77.63K","-2.05%"
"2018- 10- 17","13,425","13,425","13,510","13,345","0.43K","0.90%"
"2018- 10- 16","13,305","13,235","13,385","13,155","14.83K","1.06%"
"2018- 10- 15","13,165","13,405","13,410","13,060","5.30K","-2.08%"
"2018- 10- 12","13,445","13,440","13,495","13,265","11.45K","-0.26%"
"2018- 10- 11","13,480","13,705","13,835","13,470","6.61K","-2.74%"
"2018- 10- 10","13,860","14,175","14,175","13,845","30.21K","-1.98%"
"2018- 10- 08","14,140","14,270","14,325","14,115","1.20K","-0.98%"
"2018- 10- 05","14,280","14,265","14,420","14,175","94.57K","0.42%"
"2018- 10- 04","14,220","14,615","14,615","14,070","16.14K","-2.87%"
"2018- 10- 02","14,640","14,660","14,810","14,625","0.81K","-0.68%"
"2018- 10- 01","14,740","14,910","14,910","14,700","7.23K","-1.34%"
"2018- 09- 28","14,940","14,905","14,950","14,840","0.98K","0.13%"
"2018- 09- 27","14,920","14,930","14,960","14,805","1.61K","0.78%"
"2018- 09- 21","14,805","14,890","15,005","14,735","19.24K","0.14%"
"2018- 09- 20","14,785","14,615","14,860","14,600","1.36K","1.16%"
"2018- 09- 19","14,615","14,590","14,630","14,530","1.96K","0.17%"
"2018- 09- 18","14,590","14,450","14,600","14,400","0.30K","0.45%"
"2018- 09- 17","14,525","14,585","14,585","14,450","3.01K","-0.89%"
"2018- 09- 14","14,655","14,550","14,675","14,550","7.70K","1.28%"
"2018- 09- 13","14,470","14,695","14,695","14,470","0.74K","-1.13%"
"2018- 09- 12","14,635","14,635","14,695","14,490","11.72K","0.14%"
"2018- 09- 11","14,615","14,735","14,760","14,565","3.08K","-1.52%"
"2018- 09- 10","14,840","14,950","14,990","14,755","20.12K","-1.10%"
"2018- 09- 07","15,005","15,030","15,150","14,910","40.07K","0.77%"
"2018- 09- 06","14,890","14,550","15,030","14,550","20.03K","2.34%"
"2018- 09- 05","14,550","14,390","14,655","14,390","5.94K","1.11%"
"2018- 09- 04","14,390","14,300","14,420","14,275","2.48K","0.42%"
"2018- 09- 03","14,330","14,340","14,380","14,300","3.07K","-0.31%"
"2018- 08- 31","14,375","14,335","14,390","14,265","0.12K","0.56%"
"2018- 08- 30","14,295","14,430","14,430","14,295","0.52K","-0.90%"
"2018- 08- 29","14,425","14,540","14,540","14,355","2.25K","-0.76%"
"2018- 08- 28","14,535","14,385","14,570","14,385","4.25K","1.57%"
"2018- 08- 27","14,310","14,425","14,425","14,310","4.96K","-0.10%"
"2018- 08- 24","14,325","14,275","14,330","14,245","0.41K","0.28%"
"2018- 08- 23","14,285","14,465","14,465","14,235","1.57K","-1.28%"
"2018- 08- 22","14,470","14,590","14,590","14,410","0.77K","-0.96%"
"2018- 08- 21","14,610","14,700","14,700","14,545","0.60K","-0.95%"
"2018- 08- 20","14,750","14,670","14,750","14,640","2.60K","1.51%"
"2018- 08- 17","14,530","14,495","14,560","14,445","0.74K","-0.48%"
"2018- 08- 16","14,600","14,345","14,600","14,285","0.98K","1.25%"
"2018- 08- 14","14,420","14,520","14,530","14,400","1.08K","-0.69%"
"2018- 08- 13","14,520","14,565","14,650","14,425","2.60K","-0.58%"
"2018- 08- 10","14,605","14,500","14,630","14,435","1.49K","0.72%"
"2018- 08- 09","14,500","14,515","14,515","14,340","1.17K","-0.34%"
"2018- 08- 08","14,550","14,500","14,650","14,500","5.36K","1.36%"
"2018- 08- 07","14,355","14,320","14,355","14,255","3.14K","0.24%"
"2018- 08- 06","14,320","14,350","14,435","14,285","12.38K","1.20%"
"2018- 08- 03","14,150","14,150","14,225","14,080","1.85K","-0.18%"
"2018- 08- 02","14,175","14,445","14,465","14,095","9.31K","-2.00%"
"2018- 08- 01","14,465","14,535","14,580","14,410","8.09K","-0.14%"
"2018- 07- 31","14,485","14,490","14,490","14,370","0.71K","-0.03%"
"2018- 07- 30","14,490","14,485","14,495","14,375","1.60K","-0.21%"
"2018- 07- 27","14,520","14,600","14,660","14,495","5.56K","0.87%"
"2018- 07- 26","14,395","14,430","14,465","14,305","0.30K","-0.10%"
"2018- 07- 25","14,410","14,295","14,410","14,295","0.66K","0.95%"
"2018- 07- 24","14,275","14,535","14,535","14,080","5.59K","-1.21%"
"2018- 07- 23","14,450","14,385","14,575","14,385","10.56K","1.05%"
"2018- 07- 20","14,300","14,050","14,370","14,020","1.23K","0.92%"
"2018- 07- 19","14,170","14,135","14,270","14,100","1.81K","0.07%"
"2018- 07- 18","14,160","14,320","14,340","14,150","1.13K","-1.12%"
"2018- 07- 17","14,320","14,185","14,415","14,185","4.69K","0.25%"
"2018- 07- 16","14,285","14,015","14,360","14,015","4.09K","2.55%"
"2018- 07- 13","13,930","13,860","14,010","13,860","2.79K","1.68%"
"2018- 07- 12","13,700","13,675","13,845","13,660","9.30K","0.85%"
"2018- 07- 11","13,585","13,505","13,590","13,500","4.00K","-0.44%"
"2018- 07- 10","13,645","13,740","13,780","13,630","1.50K","-1.16%"
"2018- 07- 09","13,805","13,750","13,810","13,650","5.63K","0.40%"
"2018- 07- 06","13,750","13,390","13,880","13,390","7.71K","3.23%"
"2018- 07- 05","13,320","13,150","13,320","13,150","5.38K","1.29%"
"2018- 07- 04","13,150","13,390","13,405","13,110","9.26K","-2.92%"
"2018- 07- 03","13,545","13,680","13,680","13,380","10.93K","-0.66%"
"2018- 07- 02","13,635","13,830","13,830","13,605","9.98K","-1.73%"
"2018- 06- 29","13,875","13,855","13,875","13,715","1.02K","-0.22%"
"2018- 06- 28","13,905","13,960","13,975","13,850","0.54K","-0.57%"
"2018- 06- 27","13,985","14,190","14,195","13,950","2.58K","-2.10%"
"2018- 06- 26","14,285","14,120","14,295","14,115","1.74K","0.53%"
"2018- 06- 25","14,210","14,180","14,210","14,005","17.29K","0.39%"
"2018- 06- 22","14,155","13,905","14,155","13,890","1.79K","0.89%"
"2018- 06- 21","14,030","14,205","14,205","13,980","19.91K","-1.68%"
"2018- 06- 20","14,270","14,340","14,340","14,210","1.60K","-0.80%"
"2018- 06- 19","14,385","14,475","14,515","14,375","2.75K","-1.41%"
"2018- 06- 18","14,590","14,670","14,690","14,500","11.34K","-0.07%"
"2018- 06- 15","14,600","14,725","14,760","14,585","10.34K","-0.85%"
"2018- 06- 14","14,725","14,840","14,850","14,680","9.34K","-1.51%"
"2018- 06- 12","14,950","14,950","15,025","14,855","15.94K","0.13%"
"2018- 06- 11","14,930","15,020","15,020","14,830","3.02K","-0.86%"
"2018- 06- 08","15,060","15,140","15,140","15,020","2.28K","-0.53%"
"2018- 06- 07","15,140","15,025","15,155","15,025","12.41K","0.77%"
"2018- 06- 05","15,025","15,140","15,140","14,920","4.57K","-1.09%"
"2018- 06- 04","15,190","14,660","15,195","14,640","24.10K","3.83%"
"2018- 06- 01","14,630","14,350","14,640","14,320","10.88K","2.06%"
"2018- 05- 31","14,335","14,480","14,480","14,310","20.91K","-0.24%"
"2018- 05- 30","14,370","14,570","14,610","14,300","17.25K","-2.24%"
"2018- 05- 29","14,700","14,870","14,885","14,675","6.84K","-1.24%"
"2018- 05- 28","14,885","14,920","14,920","14,790","9.44K","-0.30%"
"2018- 05- 25","14,930","15,060","15,060","14,860","5.38K","-1.42%"
"2018- 05- 24","15,145","15,435","15,440","15,060","17.39K","-2.04%"
"2018- 05- 23","15,460","15,690","15,720","15,455","6.04K","-1.47%"
"2018- 05- 21","15,690","15,735","15,750","15,665","1.16K","0.19%"
"2018- 05- 18","15,660","15,590","15,660","15,550","2.29K","0.06%"
"2018- 05- 17","15,650","15,570","15,690","15,570","3.27K","0.48%"
"2018- 05- 16","15,575","15,420","15,580","15,330","7.88K","0.48%"
"2018- 05- 15","15,500","15,585","15,620","15,465","18.14K","-0.99%"
"2018- 05- 14","15,655","15,700","15,775","15,610","5.63K","-0.29%"
"2018- 05- 11","15,700","15,540","15,725","15,540","12.37K","1.03%"
"2018- 05- 10","15,540","15,575","15,635","15,405","16.25K","-0.42%"
"2018- 05- 09","15,605","15,745","15,810","15,570","5.96K","-0.64%"
"2018- 05- 08","15,705","15,820","15,960","15,660","2.52K","-0.63%"
"2018- 05- 04","15,805","15,880","15,900","15,740","36.22K","-1.22%"
"2018- 05- 03","16,000","16,035","16,150","16,000","12.92K","0.06%"
"2018- 05- 02","15,990","15,890","16,080","15,850","6.32K","0.09%"
"2018- 04- 30","15,975","15,795","15,975","15,655","11.43K","1.88%"
"2018- 04- 27","15,680","15,485","15,710","15,425","9.78K","-0.35%"
"2018- 04- 26","15,735","15,960","16,045","15,700","10.58K","-1.50%"
"2018- 04- 25","15,975","16,075","16,075","15,915","1.29K","-0.93%"
"2018- 04- 24","16,125","16,085","16,265","16,080","4.29K","0.72%"
"2018- 04- 23","16,010","16,030","16,030","15,850","13.59K","0.06%"
"2018- 04- 20","16,000","15,930","16,005","15,900","2.08K","0.16%"
"2018- 04- 19","15,975","16,105","16,105","15,920","8.35K","-1.36%"
"2018- 04- 18","16,195","16,165","16,270","16,135","9.56K","0.28%"
"2018- 04- 17","16,150","15,945","16,160","15,945","5.22K","1.38%"
"2018- 04- 16","15,930","15,985","16,000","15,810","3.10K","-0.03%"
"2018- 04- 13","15,935","16,020","16,020","15,855","15.28K","-0.84%"
"2018- 04- 12","16,070","16,245","16,245","16,065","11.70K","-1.05%"
"2018- 04- 11","16,240","16,250","16,285","16,195","4.07K","-0.73%"
"2018- 04- 10","16,360","16,210","16,375","16,080","3.40K","0.83%"
"2018- 04- 09","16,225","16,220","16,255","16,120","1.00K","-0.86%"
"2018- 04- 06","16,365","16,550","16,550","16,295","6.01K","-1.12%"
"2018- 04- 05","16,550","16,850","16,855","16,545","9.81K","-1.31%"
"2018- 04- 04","16,770","16,600","16,900","16,600","13.00K","2.13%"
"2018- 04- 03","16,420","16,025","16,420","16,025","18.02K","2.18%"
"2018- 04- 02","16,070","15,755","16,070","15,755","77.73K","2.26%"
"2018- 03- 30","15,715","15,940","15,940","15,620","14.03K","-1.10%"
"2018- 03- 29","15,890","16,250","16,395","15,780","9.15K","-3.35%"
"2018- 03- 28","16,440","16,165","16,445","16,025","23.65K","2.08%"
"2018- 03- 27","16,105","15,900","16,225","15,900","19.85K","1.77%"
"2018- 03- 26","15,825","15,695","15,825","15,575","3.50K","0.32%"
"2018- 03- 23","15,775","15,865","15,885","15,720","2.92K","-1.74%"
"2018- 03- 22","16,055","16,040","16,105","15,950","4.41K","0.03%"
"2018- 03- 21","16,050","15,945","16,100","15,945","6.26K","0.82%"
"2018- 03- 20","15,920","15,720","15,970","15,700","1.40K","0.92%"
"2018- 03- 19","15,775","15,965","15,965","15,755","9.69K","-2.20%"
"2018- 03- 16","16,130","16,120","16,300","16,085","8.49K","0.06%"
"2018- 03- 15","16,120","16,090","16,120","15,960","2.57K","-0.49%"
"2018- 03- 14","16,200","15,920","16,230","15,880","4.75K","1.12%"
"2018- 03- 13","16,020","16,020","16,100","15,930","5.99K","-0.62%"
"2018- 03- 12","16,120","16,170","16,170","16,055","9.62K","0.25%"
"2018- 03- 09","16,080","15,935","16,080","15,870","8.86K","0.91%"
"2018- 03- 08","15,935","15,925","15,935","15,780","8.30K","0.70%"
"2018- 03- 07","15,825","16,110","16,110","15,780","19.57K","-3.09%"
"2018- 03- 06","16,330","16,320","16,330","16,200","11.40K","0.83%"
"2018- 03- 05","16,195","16,335","16,365","16,150","9.13K","-1.31%"
"2018- 03- 02","16,410","16,610","16,680","16,300","20.94K","-2.50%"
"2018- 02- 28","16,830","16,760","16,905","16,665","12.75K","0.12%"
"2018- 02- 27","16,810","16,785","16,955","16,785","4.47K","0.03%"
"2018- 02- 26","16,805","16,745","16,865","16,630","10.14K","0.42%"
"2018- 02- 23","16,735","16,520","16,735","16,500","4.87K","1.42%"
"2018- 02- 22","16,500","16,520","16,550","16,400","6.99K","-0.39%"
"2018- 02- 21","16,565","16,195","16,565","16,125","6.06K","2.63%"
"2018- 02- 20","16,140","16,320","16,340","16,095","4.38K","-1.25%"
"2018- 02- 19","16,345","16,375","16,425","16,255","1.83K","1.36%"
"2018- 02- 14","16,125","16,065","16,150","16,055","2.47K","0.37%"
"2018- 02- 13","16,065","16,340","16,395","16,055","8.13K","-1.65%"
"2018- 02- 12","16,335","16,665","16,665","16,325","8.72K","-1.98%"
"2018- 02- 09","16,665","16,605","16,765","16,505","9.65K","-1.65%"
"2018- 02- 08","16,945","16,885","17,090","16,735","24.71K","0.56%"
"2018- 02- 07","16,850","17,150","17,240","16,850","25.48K","-2.09%"
"2018- 02- 06","17,210","17,240","17,295","16,900","27.66K","-1.38%"
"2018- 02- 05","17,450","17,500","17,720","17,450","15.15K","-1.50%"
"2018- 02- 02","17,715","17,295","17,750","17,295","46.54K","2.43%"
"2018- 02- 01","17,295","17,245","17,350","17,140","21.49K","0.26%"
"2018- 01- 31","17,250","16,935","17,250","16,770","30.94K","1.32%"
"2018- 01- 30","17,025","17,025","17,175","16,975","9.23K","-0.41%"
"2018- 01- 29","17,095","16,915","17,095","16,850","111.66K","0.62%"
"2018- 01- 26","16,990","17,250","17,250","16,770","87.92K","-3.68%"
"2018- 01- 25","17,640","17,475","17,675","17,450","33.19K","0.92%"
"2018- 01- 24","17,480","17,380","17,495","17,350","15.40K","0.46%"
"2018- 01- 23","17,400","17,385","17,620","17,345","44.70K","0.09%"
"2018- 01- 22","17,385","17,340","17,440","17,125","15.37K","0.26%"
"2018- 01- 19","17,340","16,760","17,340","16,760","122.37K","3.40%"
"2018- 01- 18","16,770","16,905","16,930","16,770","3.54K","-0.65%"
"2018- 01- 17","16,880","16,825","16,990","16,810","8.68K","-0.24%"
"2018- 01- 16","16,920","16,580","16,950","16,580","20.29K","1.68%"
"2018- 01- 15","16,640","16,615","16,640","16,410","14.21K","0.15%"
"2018- 01- 12","16,615","16,830","16,930","16,600","12.32K","-1.28%"
"2018- 01- 11","16,830","16,990","16,990","16,825","11.15K","-0.91%"
"2018- 01- 10","16,985","16,800","17,090","16,800","28.37K","1.10%"
"2018- 01- 09","16,800","16,700","16,870","16,670","36.34K","0.60%"
"2018- 01- 08","16,700","16,705","16,720","16,640","3.94K","0.00%"
"2018- 01- 05","16,700","16,620","16,700","16,520","11.06K","0.66%"
"2018- 01- 04","16,590","17,030","17,035","16,560","33.32K","-2.73%"
"2018- 01- 03","17,055","16,880","17,070","16,880","11.26K","0.21%"
"2018- 01- 02","17,020","17,195","17,195","16,960","14.70K","-1.96%"
"2017- 12- 28","17,360","17,230","17,360","17,070","4.68K","0.38%"
"2017- 12- 27","17,295","16,980","17,370","16,940","11.72K","2.46%"
"2017- 12- 26","16,880","16,795","16,985","16,795","3.49K","0.81%"
"2017- 12- 22","16,745","16,685","16,820","16,575","0.89K","0.69%"
"2017- 12- 21","16,630","16,810","16,810","16,575","3.96K","-1.63%"
"2017- 12- 20","16,905","16,840","16,955","16,815","0.83K","0.03%"
"2017- 12- 19","16,900","17,010","17,040","16,765","13.53K","-0.62%"
"2017- 12- 18","17,005","16,905","17,115","16,810","8.04K","0.59%"
"2017- 12- 15","16,905","16,810","16,905","16,755","4.30K","1.68%"
"2017- 12- 14","16,625","16,755","16,880","16,625","3.00K","-0.78%"
"2017- 12- 13","16,755","16,590","16,790","16,590","9.46K","1.21%"
"2017- 12- 12","16,555","16,475","16,620","16,415","5.79K","0.61%"
"2017- 12- 11","16,455","16,880","16,880","16,370","9.67K","-2.40%"
"2017- 12- 08","16,860","17,120","17,120","16,830","2.73K","-1.83%"
"2017- 12- 07","17,175","17,465","17,465","17,125","3.90K","-1.58%"
"2017- 12- 06","17,450","17,455","17,650","17,415","4.98K","-0.60%"
"2017- 12- 05","17,555","17,210","17,610","17,210","3.04K","1.18%"
"2017- 12- 04","17,350","17,400","17,400","17,190","5.06K","-0.37%"
"2017- 12- 01","17,415","17,555","17,555","17,370","7.75K","-0.97%"
"2017- 11- 30","17,585","17,440","17,795","17,430","32.12K","1.71%"
"2017- 11- 29","17,290","17,180","17,415","17,155","9.31K","0.64%"
"2017- 11- 28","17,180","17,075","17,420","17,000","4.65K","0.17%"
"2017- 11- 27","17,150","17,145","17,270","17,125","6.45K","0.03%"
"2017- 11- 24","17,145","17,060","17,175","16,985","5.67K","0.23%"
"2017- 11- 23","17,105","16,995","17,115","16,995","3.61K","0.62%"
"2017- 11- 22","17,000","17,115","17,125","16,940","0.68K","-0.29%"
"2017- 11- 21","17,050","17,035","17,100","16,955","6.93K","0.09%"
"2017- 11- 20","17,035","16,935","17,090","16,890","2.60K","0.03%"
"2017- 11- 17","17,030","17,240","17,265","17,020","11.43K","-1.67%"
"2017- 11- 16","17,320","17,470","17,470","17,225","3.68K","-0.74%"
"2017- 11- 15","17,450","17,440","17,695","17,430","3.44K","-0.34%"
"2017- 11- 14","17,510","17,720","17,720","17,410","5.52K","-1.27%"
"2017- 11- 13","17,735","17,415","17,760","17,415","6.55K","2.25%"
"2017- 11- 10","17,345","17,365","17,385","17,275","1.87K","-0.40%"
"2017- 11- 09","17,415","17,215","17,500","17,215","5.05K","1.04%"
"2017- 11- 08","17,235","17,150","17,410","17,140","1.43K","-0.81%"
"2017- 11- 07","17,375","17,385","17,435","17,250","13.89K","-0.74%"
"2017- 11- 06","17,505","17,560","17,615","17,465","4.72K","-0.57%"
"2017- 11- 03","17,605","17,510","17,760","17,510","19.35K","0.54%"
"2017- 11- 02","17,510","17,430","17,550","17,430","3.59K","0.09%"
"2017- 11- 01","17,495","17,360","17,530","17,360","41.27K","-0.23%"
"2017- 10- 31","17,535","17,050","17,620","17,050","42.04K","2.57%"
"2017- 10- 30","17,095","17,255","17,280","16,960","11.58K","-0.49%"
"2017- 10- 27","17,180","17,265","17,310","17,100","40.59K","-0.55%"
"2017- 10- 26","17,275","16,645","17,310","16,645","48.19K","3.75%"
"2017- 10- 25","16,650","16,865","16,865","16,590","31.77K","-1.62%"
"2017- 10- 24","16,925","17,080","17,080","16,840","16.71K","-1.02%"
"2017- 10- 23","17,100","16,880","17,215","16,880","12.50K","0.77%"
"2017- 10- 20","16,970","16,875","16,980","16,830","31.47K","0.21%"
"2017- 10- 19","16,935","16,865","17,115","16,815","40.97K","1.38%"
"2017- 10- 18","16,705","16,250","16,750","16,220","14.51K","2.52%"
"2017- 10- 17","16,295","16,530","16,530","16,240","9.91K","-1.78%"
"2017- 10- 16","16,590","16,605","16,730","16,510","24.53K","-0.06%"
"2017- 10- 13","16,600","16,570","16,610","16,395","14.32K","0.18%"
"2017- 10- 12","16,570","16,550","16,570","16,460","4.43K","-0.03%"
"2017- 10- 11","16,575","16,550","16,650","16,460","6.44K","0.67%"
"2017- 10- 10","16,465","16,350","16,465","16,220","7.19K","0.52%"
"2017- 09- 29","16,380","16,200","16,385","16,185","6.93K","1.55%"
"2017- 09- 28","16,130","16,065","16,155","15,900","4.55K","0.19%"
"2017- 09- 27","16,100","16,070","16,190","16,000","27.87K","0.06%"
"2017- 09- 26","16,090","15,635","16,160","15,635","20.73K","3.31%"
"2017- 09- 25","15,575","15,595","15,675","15,520","2.18K","0.52%"
"2017- 09- 22","15,495","15,530","15,560","15,440","3.83K","-0.51%"
"2017- 09- 21","15,575","15,635","15,635","15,450","5.44K","-0.86%"
"2017- 09- 20","15,710","15,700","15,800","15,645","5.00K","0.35%"
"2017- 09- 19","15,655","15,505","15,725","15,500","13.57K","0.84%"
"2017- 09- 18","15,525","15,560","15,560","15,440","18.29K","-0.38%"
"2017- 09- 15","15,585","15,295","15,585","15,295","3.56K","1.27%"
"2017- 09- 14","15,390","15,290","15,390","15,245","9.06K","0.65%"
"2017- 09- 13","15,290","15,485","15,590","15,280","3.69K","-0.84%"
"2017- 09- 12","15,420","15,435","15,595","15,420","17.33K","0.46%"
"2017- 09- 11","15,350","15,345","15,460","15,310","12.74K","-0.65%"
"2017- 09- 08","15,450","15,805","15,805","15,340","34.58K","-2.68%"
"2017- 09- 07","15,875","15,895","15,950","15,835","16.00K","0.47%"
"2017- 09- 06","15,800","16,080","16,080","15,755","3.83K","-2.02%"
"2017- 09- 05","16,125","16,350","16,370","16,100","0.86K","-0.77%"
"2017- 09- 04","16,250","16,255","16,465","16,250","2.67K","-1.75%"
"2017- 09- 01","16,540","16,325","16,610","16,325","10.24K","1.07%"
"2017- 08- 31","16,365","16,685","16,800","16,285","12.68K","-2.30%"
"2017- 08- 30","16,750","16,755","16,785","16,450","8.25K","-0.45%"
"2017- 08- 29","16,825","16,895","16,895","16,685","1.61K","-0.94%"
