"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 03- 10","17,835","18,110","18,170","17,835","1.35M","0.65%"
"2022- 03- 08","17,720","17,820","18,070","17,640","2.42M","-2.72%"
"2022- 03- 07","18,215","18,435","18,500","18,040","2.00M","-2.70%"
"2022- 03- 04","18,720","18,925","18,960","18,655","1.28M","-1.84%"
"2022- 03- 03","19,070","18,960","19,205","18,945","1.59M","1.27%"
"2022- 03- 02","18,830","18,300","18,845","18,245","2.09M","3.09%"
"2022- 03- 01","18,265","18,265","18,265","18,265","","0.00%"
"2022- 02- 28","18,265","17,930","18,355","17,820","1.91M","0.88%"
"2022- 02- 27","18,105","18,105","18,105","18,105","","0.00%"
"2022- 02- 25","18,105","17,800","18,140","17,765","2.71M","3.99%"
"2022- 02- 24","17,410","17,955","18,050","17,370","2.70M","-4.52%"
"2022- 02- 23","18,235","18,230","18,290","18,070","1.09M","0.75%"
"2022- 02- 22","18,100","18,045","18,375","18,010","1.98M","-1.92%"
"2022- 02- 21","18,455","18,230","18,455","18,010","1.46M","-0.43%"
"2022- 02- 18","18,535","18,190","18,610","18,170","1.52M","-0.03%"
"2022- 02- 17","18,540","18,380","18,795","18,135","2.61M","1.26%"
"2022- 02- 16","18,310","18,240","18,370","18,160","1.40M","3.10%"
"2022- 02- 15","17,760","17,925","18,155","17,685","1.39M","-0.92%"
"2022- 02- 14","17,925","17,930","18,250","17,825","2.26M","-2.50%"
"2022- 02- 11","18,385","18,275","18,660","18,225","2.07M","-1.82%"
"2022- 02- 10","18,725","18,855","18,920","18,650","1.67M","0.08%"
"2022- 02- 09","18,710","18,730","18,860","18,540","1.74M","1.00%"
"2022- 02- 08","18,525","18,835","19,175","18,375","3.17M","-1.54%"
"2022- 02- 07","18,815","19,305","19,305","18,670","2.32M","-2.46%"
"2022- 02- 06","19,290","19,290","19,290","19,290","","0.00%"
"2022- 02- 04","19,290","18,940","19,300","18,845","2.59M","1.53%"
"2022- 02- 03","19,000","18,930","19,310","18,830","2.10M","2.45%"
"2022- 01- 28","18,545","18,425","18,555","17,545","3.52M","0.13%"
"2022- 01- 27","18,520","19,525","19,800","18,490","2.77M","-4.93%"
"2022- 01- 26","19,480","20,550","20,640","19,480","3.06M","-4.28%"
"2022- 01- 25","20,350","21,075","21,140","20,250","2.78M","-3.78%"
"2022- 01- 24","21,150","21,375","21,580","20,905","2.06M","-2.94%"
"2022- 01- 23","21,790","21,790","21,790","21,790","","0.00%"
"2022- 01- 21","21,790","22,010","22,125","21,605","2.31M","-1.80%"
"2022- 01- 20","22,190","21,350","22,190","21,260","2.24M","3.21%"
"2022- 01- 19","21,500","22,000","22,105","21,355","2.22M","-3.04%"
"2022- 01- 18","22,175","22,025","22,525","21,990","2.33M","0.77%"
"2022- 01- 17","22,005","22,110","22,385","21,870","2.13M","-0.34%"
"2022- 01- 16","22,080","22,080","22,080","22,080","","0.00%"
"2022- 01- 14","22,080","22,180","22,440","22,055","1.58M","-2.41%"
"2022- 01- 13","22,625","22,710","22,830","22,475","2.09M","0.11%"
"2022- 01- 12","22,600","21,700","22,600","21,700","1.73M","5.63%"
"2022- 01- 11","21,395","21,530","21,670","21,165","1.00M","-0.42%"
"2022- 01- 10","21,485","21,935","21,970","21,385","1.11M","-2.32%"
"2022- 01- 07","21,995","22,000","22,085","21,780","1.05M","1.13%"
"2022- 01- 06","21,750","21,610","22,125","21,555","988.28K","-0.89%"
"2022- 01- 05","21,945","22,145","22,150","21,825","1.02M","-1.04%"
"2022- 01- 04","22,175","22,295","22,335","22,075","1.14M","0.29%"
"2022- 01- 03","22,110","22,380","22,560","22,050","1.17M","-0.81%"
"2021- 12- 30","22,290","22,405","22,410","22,055","950.96K","-0.25%"
"2021- 12- 29","22,345","22,210","22,420","22,125","1.06M","1.27%"
"2021- 12- 28","22,065","21,555","22,070","21,555","1.19M","2.37%"
"2021- 12- 27","21,555","21,655","21,795","21,545","778.67K","-0.55%"
"2021- 12- 26","21,675","21,675","21,675","21,675","","0.00%"
"2021- 12- 24","21,675","21,640","21,850","21,545","1.15M","0.84%"
"2021- 12- 23","21,495","21,350","21,655","21,340","1.59M","1.37%"
"2021- 12- 22","21,205","21,545","21,755","21,190","1.26M","-1.30%"
"2021- 12- 21","21,485","21,600","21,670","20,980","1.37M","-0.58%"
"2021- 12- 20","21,610","22,200","22,240","21,605","1.45M","-3.16%"
"2021- 12- 17","22,315","22,200","22,465","22,170","695.17K","-0.56%"
"2021- 12- 16","22,440","22,375","22,645","22,280","1.54M","1.77%"
"2021- 12- 15","22,050","22,040","22,175","21,920","1.32M","-0.54%"
"2021- 12- 14","22,170","22,405","22,405","22,060","2.68M","-2.10%"
"2021- 12- 13","22,645","22,920","23,375","22,640","1.42M","-0.83%"
"2021- 12- 12","22,835","22,835","22,835","22,835","","0.00%"
"2021- 12- 10","22,835","23,100","23,100","22,820","1.31M","-1.72%"
"2021- 12- 09","23,235","23,250","23,345","23,030","949.79K","0.22%"
"2021- 12- 08","23,185","22,700","23,335","22,685","2.89M","3.39%"
"2021- 12- 07","22,425","22,740","22,865","22,350","1.23M","-1.21%"
"2021- 12- 06","22,700","22,690","22,740","22,320","1.47M","-1.00%"
"2021- 12- 05","22,930","22,930","22,930","22,930","","0.00%"
"2021- 12- 03","22,930","22,630","23,000","22,570","1.44M","1.91%"
"2021- 12- 02","22,500","22,865","22,985","22,320","3.96M","-2.83%"
"2021- 12- 01","23,155","23,200","23,325","22,410","3.91M","0.17%"
"2021- 11- 30","23,115","23,830","24,000","22,880","3.33M","-1.68%"
"2021- 11- 29","23,510","23,055","23,695","23,050","2.87M","-1.34%"
"2021- 11- 28","23,830","23,830","23,830","23,830","","0.00%"
"2021- 11- 26","23,830","24,090","24,330","23,675","2.41M","-1.22%"
"2021- 11- 25","24,125","24,195","24,325","23,995","1.49M","0.17%"
"2021- 11- 24","24,085","23,780","24,145","23,720","2.00M","1.13%"
"2021- 11- 23","23,815","23,835","24,140","23,665","2.09M","-0.48%"
"2021- 11- 22","23,930","24,360","24,360","23,565","4.59M","-1.79%"
"2021- 11- 19","24,365","24,520","24,670","24,175","3.04M","-0.89%"
"2021- 11- 18","24,585","24,250","24,605","24,030","1.93M","1.47%"
"2021- 11- 17","24,230","24,485","24,590","24,185","3.40M","-0.37%"
"2021- 11- 16","24,320","24,385","24,540","24,230","2.93M","-0.53%"
"2021- 11- 15","24,450","24,495","24,515","24,230","2.13M","-0.16%"
"2021- 11- 14","24,490","24,490","24,490","24,490","","0.00%"
"2021- 11- 12","24,490","24,055","24,490","23,950","7.88M","1.89%"
"2021- 11- 11","24,035","23,120","24,035","23,030","7.27M","3.35%"
"2021- 11- 10","23,255","23,600","23,780","23,095","3.94M","-2.21%"
"2021- 11- 09","23,780","23,355","23,785","23,315","5.07M","1.52%"
"2021- 11- 08","23,425","23,525","23,600","23,175","3.76M","0.00%"
"2021- 11- 05","23,425","23,365","23,480","23,010","5.90M","1.85%"
"2021- 11- 04","23,000","22,850","23,065","22,805","2.10M","1.93%"
"2021- 11- 03","22,565","22,410","22,840","22,250","1.61M","1.01%"
"2021- 11- 02","22,340","22,330","22,680","22,320","1.52M","0.49%"
"2021- 11- 01","22,230","22,530","22,630","22,080","3.52M","-1.46%"
"2021- 10- 31","22,560","22,560","22,560","22,560","","0.00%"
"2021- 10- 29","22,560","22,630","22,845","22,515","1.95M","-0.20%"
"2021- 10- 28","22,605","22,905","22,905","22,605","1.68M","-0.86%"
"2021- 10- 27","22,800","22,905","23,050","22,600","2.87M","-0.46%"
"2021- 10- 26","22,905","23,195","23,290","22,870","2.51M","0.22%"
"2021- 10- 25","22,855","22,680","22,885","22,165","3.68M","0.26%"
"2021- 10- 24","22,795","22,795","22,795","22,795","","0.00%"
"2021- 10- 22","22,795","22,635","23,045","22,545","3.82M","0.18%"
"2021- 10- 21","22,755","23,370","23,430","22,605","7.28M","-2.63%"
"2021- 10- 20","23,370","23,890","23,895","23,305","3.99M","-1.60%"
"2021- 10- 19","23,750","23,660","23,850","23,610","1.96M","1.24%"
"2021- 10- 18","23,460","23,595","23,825","23,445","2.08M","-0.34%"
"2021- 10- 15","23,540","23,700","23,735","23,295","1.43M","-0.02%"
"2021- 10- 14","23,545","23,405","23,640","23,105","2.87M","1.90%"
"2021- 10- 13","23,105","22,580","23,180","22,510","2.02M","2.60%"
"2021- 10- 12","22,520","22,430","22,640","22,365","1.05M","0.40%"
"2021- 10- 11","22,430","22,430","22,430","22,430","","0.00%"
"2021- 10- 08","22,430","22,470","22,845","22,245","2.49M","0.99%"
"2021- 10- 07","22,210","22,445","22,575","21,535","2.80M","-0.05%"
"2021- 10- 06","22,220","23,360","23,550","22,110","3.98M","-4.12%"
"2021- 10- 05","23,175","23,270","23,555","22,810","2.06M","-1.65%"
"2021- 10- 04","23,565","23,565","23,565","23,565","","0.00%"
"2021- 10- 01","23,565","23,770","23,885","23,465","2.34M","-1.05%"
"2021- 09- 30","23,815","23,445","23,865","23,180","3.83M","1.17%"
"2021- 09- 29","23,540","22,660","23,580","22,655","3.21M","1.03%"
"2021- 09- 28","23,300","23,560","23,610","23,140","2.85M","-0.75%"
"2021- 09- 27","23,475","23,230","23,475","23,075","3.14M","1.62%"
"2021- 09- 26","23,100","23,100","23,100","23,100","","0.00%"
"2021- 09- 24","23,100","22,995","23,225","22,780","4.02M","1.67%"
"2021- 09- 23","22,720","22,170","22,750","22,105","1.00M","1.25%"
"2021- 09- 22","22,440","22,440","22,440","22,440","","0.00%"
"2021- 09- 17","22,440","22,545","22,720","22,185","1.57M","-0.73%"
"2021- 09- 16","22,605","22,720","22,950","22,470","3.08M","-0.33%"
"2021- 09- 15","22,680","22,575","22,710","22,250","2.24M","0.62%"
"2021- 09- 14","22,540","22,450","22,620","22,200","1.97M","0.71%"
"2021- 09- 13","22,380","21,985","22,550","21,950","4.10M","1.45%"
"2021- 09- 12","22,060","22,060","22,060","22,060","","0.00%"
"2021- 09- 10","22,060","21,640","22,110","21,525","3.12M","2.20%"
"2021- 09- 09","21,585","21,805","21,920","21,485","1.51M","0.26%"
"2021- 09- 08","21,530","21,635","21,700","21,420","944.77K","0.05%"
"2021- 09- 07","21,520","21,220","21,620","21,160","1.52M","1.37%"
"2021- 09- 06","21,230","21,080","21,390","21,025","1.04M","0.86%"
"2021- 09- 05","21,050","21,050","21,050","21,050","","0.00%"
"2021- 09- 03","21,050","20,750","21,080","20,625","1.18M","1.47%"
"2021- 09- 02","20,745","21,180","21,195","20,685","2.35M","-2.47%"
"2021- 09- 01","21,270","21,765","21,765","21,180","1.76M","-2.23%"
"2021- 08- 31","21,755","21,140","21,795","21,115","2.07M","3.23%"
"2021- 08- 30","21,075","21,375","21,380","20,970","1.17M","-0.35%"
"2021- 08- 29","21,150","21,150","21,150","21,150","","0.00%"
"2021- 08- 27","21,150","21,025","21,215","20,890","1.01M","-0.09%"
"2021- 08- 26","21,170","21,445","21,510","21,020","1.31M","-1.33%"
"2021- 08- 25","21,455","21,050","21,455","20,910","1.44M","2.29%"
"2021- 08- 24","20,975","21,500","21,600","20,495","2.48M","-1.62%"
"2021- 08- 23","21,320","21,590","21,665","21,130","1.63M","-1.11%"
"2021- 08- 22","21,560","21,560","21,560","21,560","","0.00%"
"2021- 08- 20","21,560","21,790","22,070","21,305","1.77M","-0.53%"
"2021- 08- 19","21,675","21,840","22,145","21,670","2.11M","-1.59%"
"2021- 08- 18","22,025","21,455","22,040","21,300","2.36M","1.83%"
"2021- 08- 17","21,630","22,380","22,445","21,505","4.07M","-3.61%"
"2021- 08- 16","22,440","22,440","22,440","22,440","","0.00%"
"2021- 08- 13","22,440","22,525","22,740","22,185","3.59M","0.11%"
"2021- 08- 12","22,415","21,935","22,540","21,930","3.76M","2.77%"
"2021- 08- 11","21,810","21,715","21,940","21,625","1.79M","-0.05%"
"2021- 08- 10","21,820","21,770","21,875","21,425","3.11M","0.90%"
"2021- 08- 09","21,625","20,970","21,725","20,835","7.20M","3.12%"
"2021- 08- 08","20,970","20,970","20,970","20,970","","0.00%"
"2021- 08- 06","20,970","21,085","21,180","20,935","1.03M","-0.02%"
"2021- 08- 05","20,975","20,645","21,020","20,570","1.24M","1.40%"
"2021- 08- 04","20,685","20,780","20,785","20,245","2.10M","-0.46%"
"2021- 08- 03","20,780","21,060","21,215","20,745","1.55M","-1.12%"
"2021- 08- 02","21,015","20,895","21,015","20,610","1.06M","0.57%"
"2021- 07- 30","20,895","21,110","21,145","20,810","1.66M","-0.74%"
"2021- 07- 29","21,050","20,950","21,080","20,870","1.28M","1.20%"
"2021- 07- 28","20,800","20,790","21,020","20,640","1.73M","-0.72%"
"2021- 07- 27","20,950","20,995","21,130","20,775","1.42M","0.50%"
"2021- 07- 26","20,845","20,950","21,095","20,755","3.43M","-0.36%"
"2021- 07- 25","20,920","20,920","20,920","20,920","","0.00%"
"2021- 07- 23","20,920","20,740","20,945","20,730","2.88M","1.19%"
"2021- 07- 22","20,675","20,645","20,740","20,400","1.27M","0.88%"
"2021- 07- 21","20,495","20,640","20,670","20,325","1.72M","0.12%"
"2021- 07- 20","20,470","20,545","20,830","20,170","2.43M","-1.73%"
"2021- 07- 19","20,830","20,520","20,840","20,495","4.68M","0.70%"
"2021- 07- 16","20,685","20,475","20,685","20,410","4.53M","1.05%"
"2021- 07- 15","20,470","20,460","20,545","20,345","4.12M","0.42%"
"2021- 07- 14","20,385","20,135","20,445","20,080","5.37M","1.12%"
"2021- 07- 13","20,160","20,000","20,180","19,860","6.03M","1.49%"
"2021- 07- 12","19,865","19,910","19,975","19,625","1.19M","0.48%"
"2021- 07- 09","19,770","19,585","19,800","19,230","1.54M","0.41%"
"2021- 07- 08","19,690","19,755","19,865","19,550","1.95M","-0.05%"
"2021- 07- 07","19,700","19,590","19,740","19,480","2.32M","0.61%"
"2021- 07- 06","19,580","19,400","19,585","19,350","1.90M","1.35%"
"2021- 07- 05","19,320","19,165","19,345","19,165","680.11K","0.81%"
"2021- 07- 04","19,165","19,165","19,165","19,165","","0.00%"
"2021- 07- 02","19,165","19,260","19,420","19,110","857.51K","-0.49%"
"2021- 07- 01","19,260","19,280","19,440","19,135","2.01M","0.13%"
"2021- 06- 30","19,235","18,970","19,275","18,970","1.48M","1.40%"
"2021- 06- 29","18,970","18,845","18,970","18,845","567.49K","0.85%"
"2021- 06- 28","18,810","19,010","19,085","18,770","1.13M","-1.05%"
"2021- 06- 27","19,010","19,010","19,010","19,010","","0.00%"
"2021- 06- 25","19,010","19,125","19,195","18,975","567.47K","0.32%"
"2021- 06- 24","18,950","18,960","19,185","18,915","1.50M","0.21%"
"2021- 06- 23","18,910","18,680","18,965","18,600","1.47M","1.29%"
"2021- 06- 22","18,670","18,735","18,795","18,515","553.14K","-0.05%"
"2021- 06- 21","18,680","18,505","18,755","18,405","940.27K","-0.05%"
"2021- 06- 20","18,690","18,690","18,690","18,690","","0.00%"
"2021- 06- 18","18,690","18,600","18,770","18,570","1.18M","0.81%"
"2021- 06- 17","18,540","18,300","18,585","18,300","1.03M","1.20%"
"2021- 06- 16","18,320","18,370","18,370","18,230","415.54K","-0.33%"
"2021- 06- 15","18,380","18,360","18,490","18,285","596.86K","0.52%"
"2021- 06- 14","18,285","18,360","18,360","18,190","395.69K","-0.25%"
"2021- 06- 13","18,330","18,330","18,330","18,330","","0.00%"
"2021- 06- 11","18,330","18,170","18,445","18,160","765.52K","1.05%"
"2021- 06- 10","18,140","18,060","18,140","17,920","453.00K","0.53%"
"2021- 06- 09","18,045","18,140","18,195","18,030","471.34K","-0.50%"
"2021- 06- 08","18,135","18,250","18,250","18,095","575.76K","-0.79%"
"2021- 06- 07","18,280","18,310","18,380","18,145","472.38K","0.44%"
"2021- 06- 06","18,200","18,200","18,200","18,200","","0.00%"
"2021- 06- 04","18,200","18,125","18,235","18,040","419.45K","-0.05%"
"2021- 06- 03","18,210","17,940","18,245","17,910","628.46K","1.51%"
"2021- 06- 02","17,940","18,100","18,145","17,875","970.26K","-0.83%"
"2021- 06- 01","18,090","18,115","18,240","17,970","1.07M","-0.52%"
"2021- 05- 31","18,185","18,835","18,855","18,075","1.91M","-2.81%"
"2021- 05- 30","18,710","18,710","18,710","18,710","","0.00%"
"2021- 05- 28","18,710","18,800","18,915","18,595","491.72K","-0.48%"
"2021- 05- 27","18,800","18,745","18,810","18,525","637.62K","0.21%"
"2021- 05- 26","18,760","18,960","19,050","18,745","561.50K","-1.05%"
"2021- 05- 25","18,960","18,945","19,000","18,880","856.93K","0.53%"
"2021- 05- 24","18,860","19,050","19,050","18,805","388.67K","-1.05%"
"2021- 05- 23","19,060","19,060","19,060","19,060","","0.00%"
"2021- 05- 21","19,060","19,155","19,230","18,920","716.51K","0.40%"
"2021- 05- 20","18,985","18,870","19,015","18,790","679.07K","1.06%"
"2021- 05- 19","18,785","18,785","18,785","18,785","","0.00%"
"2021- 05- 18","18,785","18,655","18,845","18,625","435.47K","0.70%"
"2021- 05- 17","18,655","18,800","18,820","18,565","411.10K","0.08%"
"2021- 05- 14","18,640","18,405","18,745","18,380","864.98K","1.94%"
"2021- 05- 13","18,285","18,285","18,485","18,165","1.11M","-2.30%"
"2021- 05- 12","18,715","18,955","19,025","18,535","997.13K","-1.45%"
"2021- 05- 11","18,990","19,200","19,310","18,955","1.10M","-2.01%"
"2021- 05- 10","19,380","19,525","19,525","19,335","656.67K","0.49%"
"2021- 05- 09","19,285","19,285","19,285","19,285","","0.00%"
"2021- 05- 07","19,285","19,345","19,490","19,285","633.84K","-0.08%"
"2021- 05- 06","19,300","19,070","19,315","19,070","602.45K","0.49%"
"2021- 05- 05","19,205","19,205","19,205","19,205","","0.00%"
"2021- 05- 04","19,205","18,575","19,230","18,575","931.14K","2.34%"
"2021- 05- 03","18,765","19,250","19,300","18,730","1.13M","-3.12%"
"2021- 05- 02","19,370","19,370","19,370","19,370","","0.00%"
"2021- 04- 30","19,370","19,530","19,555","19,215","1.03M","-0.95%"
"2021- 04- 29","19,555","19,535","19,925","19,455","1.54M","0.28%"
"2021- 04- 28","19,500","19,695","19,730","19,370","1.01M","-1.49%"
"2021- 04- 27","19,795","19,760","19,895","19,700","1.53M","0.38%"
"2021- 04- 26","19,720","19,655","19,750","19,420","972.76K","0.69%"
"2021- 04- 25","19,585","19,585","19,585","19,585","","0.00%"
"2021- 04- 23","19,585","19,495","19,655","19,305","749.62K","0.00%"
"2021- 04- 22","19,585","19,605","19,740","19,535","782.79K","0.51%"
"2021- 04- 21","19,485","19,575","19,620","19,370","1.30M","-1.12%"
"2021- 04- 20","19,705","19,625","19,745","19,565","806.51K","-0.08%"
"2021- 04- 19","19,720","19,795","19,810","19,650","1.02M","0.00%"
"2021- 04- 18","19,720","19,720","19,720","19,720","","0.00%"
"2021- 04- 16","19,720","19,735","19,805","19,625","1.29M","0.20%"
"2021- 04- 15","19,680","19,635","19,730","19,500","1.47M","0.08%"
"2021- 04- 14","19,665","19,590","19,695","19,395","2.05M","1.13%"
"2021- 04- 13","19,445","19,210","19,500","19,155","2.23M","1.62%"
"2021- 04- 12","19,135","18,885","19,185","18,455","4.08M","3.88%"
"2021- 04- 11","18,420","18,420","18,420","18,420","","0.00%"
"2021- 04- 09","18,420","18,320","18,460","18,275","893.58K","0.82%"
"2021- 04- 08","18,270","18,255","18,290","18,100","636.32K","0.16%"
"2021- 04- 07","18,240","18,125","18,450","18,110","983.41K","1.02%"
"2021- 04- 06","18,055","18,310","18,325","17,950","903.09K","-0.74%"
"2021- 04- 05","18,190","18,290","18,295","18,035","679.37K","-0.44%"
"2021- 04- 02","18,270","18,245","18,365","18,170","1.07M","1.11%"
"2021- 04- 01","18,070","17,870","18,170","17,720","1.53M","2.61%"
"2021- 03- 31","17,610","17,740","17,765","17,580","712.95K","-0.09%"
"2021- 03- 30","17,625","17,150","17,635","17,060","1.10M","3.25%"
"2021- 03- 29","17,070","17,140","17,215","16,960","630.25K","-0.44%"
"2021- 03- 26","17,145","17,240","17,255","16,955","723.36K","0.12%"
"2021- 03- 25","17,125","16,920","17,215","16,850","809.94K","1.36%"
"2021- 03- 24","16,895","16,520","16,985","16,460","978.28K","1.17%"
"2021- 03- 23","16,700","17,265","17,320","16,665","1.33M","-2.65%"
"2021- 03- 22","17,155","17,510","17,510","17,000","1.21M","-2.06%"
"2021- 03- 21","17,515","17,515","17,515","17,515","","0.00%"
"2021- 03- 19","17,515","17,145","17,550","17,145","877.61K","-0.62%"
"2021- 03- 18","17,625","17,705","17,915","17,585","1.43M","0.71%"
"2021- 03- 17","17,500","17,805","17,850","17,225","1.90M","-2.83%"
"2021- 03- 16","18,010","18,260","18,395","17,860","2.31M","-3.17%"
"2021- 03- 15","18,600","18,670","18,875","18,480","776.59K","-0.91%"
"2021- 03- 14","18,770","18,770","18,770","18,770","","0.00%"
"2021- 03- 12","18,770","18,930","18,945","18,595","1.51M","1.13%"
"2021- 03- 11","18,560","17,665","18,560","17,660","1.59M","5.39%"
"2021- 03- 10","17,610","18,290","18,295","17,550","1.38M","0.54%"
"2021- 03- 09","17,515","17,835","17,950","17,035","2.54M","-3.50%"
"2021- 03- 08","18,150","19,010","19,055","18,130","1.81M","-4.17%"
"2021- 03- 07","18,940","18,940","18,940","18,940","","0.00%"
"2021- 03- 05","18,940","18,600","19,060","18,455","1.69M","-0.21%"
"2021- 03- 04","18,980","19,145","19,260","18,870","1.26M","-0.26%"
"2021- 03- 03","19,030","18,800","19,045","18,680","1.08M","0.58%"
"2021- 03- 02","18,920","19,200","19,380","18,655","1.96M","1.31%"
"2021- 03- 01","18,675","18,675","18,675","18,675","","0.00%"
"2021- 02- 26","18,675","18,705","18,950","18,450","2.65M","-3.31%"
"2021- 02- 25","19,315","19,205","19,315","18,980","2.24M","2.99%"
"2021- 02- 24","18,755","19,750","19,810","18,740","3.51M","-4.70%"
"2021- 02- 23","19,680","19,570","19,885","19,225","3.39M","-1.53%"
"2021- 02- 22","19,985","20,485","20,505","19,910","4.32M","-2.27%"
"2021- 02- 21","20,450","20,450","20,450","20,450","","0.00%"
"2021- 02- 19","20,450","20,205","20,450","19,890","3.96M","0.79%"
"2021- 02- 18","20,290","20,425","20,430","20,220","3.00M","-0.66%"
"2021- 02- 17","20,425","20,410","20,425","20,255","2.89M","0.29%"
"2021- 02- 16","20,365","20,390","20,395","20,220","2.14M","0.00%"
"2021- 02- 15","20,365","20,300","20,385","20,115","4.43M","1.02%"
"2021- 02- 14","20,160","20,160","20,160","20,160","","0.00%"
"2021- 02- 10","20,160","19,935","20,160","19,800","2.24M","1.33%"
"2021- 02- 09","19,895","19,955","20,225","19,840","2.20M","0.43%"
"2021- 02- 08","19,810","20,015","20,055","19,720","4.37M","-1.81%"
"2021- 02- 07","20,175","20,175","20,175","20,175","","0.00%"
"2021- 02- 05","20,175","20,210","20,295","19,825","4.69M","0.20%"
"2021- 02- 04","20,135","20,200","20,205","19,940","3.16M","-0.20%"
"2021- 02- 03","20,175","20,065","20,175","19,980","4.10M","1.64%"
"2021- 02- 02","19,850","20,065","20,080","19,250","4.56M","0.53%"
"2021- 02- 01","19,745","18,905","19,745","18,625","2.82M","3.81%"
"2021- 01- 31","19,020","19,020","19,020","19,020","","0.00%"
"2021- 01- 29","19,020","19,715","19,760","18,660","4.35M","-2.26%"
"2021- 01- 28","19,460","19,125","19,610","19,120","4.13M","-1.59%"
"2021- 01- 27","19,775","19,820","20,100","19,590","3.98M","-0.03%"
"2021- 01- 26","19,780","19,940","19,985","19,655","4.34M","-0.65%"
"2021- 01- 25","19,910","19,835","19,910","19,735","3.05M","0.73%"
"2021- 01- 24","19,765","19,765","19,765","19,765","","0.00%"
"2021- 01- 22","19,765","19,540","19,885","19,380","4.82M","1.18%"
"2021- 01- 21","19,535","19,740","19,815","19,445","4.66M","0.08%"
"2021- 01- 20","19,520","19,645","19,675","19,110","3.82M","0.88%"
"2021- 01- 19","19,350","18,820","19,475","18,725","3.26M","3.50%"
"2021- 01- 18","18,695","18,700","19,055","18,440","3.60M","-2.25%"
"2021- 01- 17","19,125","19,125","19,125","19,125","","0.00%"
"2021- 01- 15","19,125","19,490","19,520","18,950","4.33M","-1.01%"
"2021- 01- 14","19,320","19,100","19,505","19,085","4.83M","1.26%"
"2021- 01- 13","19,080","19,070","19,345","18,870","5.56M","0.42%"
"2021- 01- 12","19,000","19,105","19,285","18,300","7.06M","-1.48%"
"2021- 01- 11","19,285","19,345","20,055","18,565","11.26M","1.31%"
"2021- 01- 10","19,035","19,035","19,035","19,035","","0.00%"
"2021- 01- 08","19,035","18,635","19,115","18,285","10.00M","4.10%"
"2021- 01- 07","18,285","17,950","18,315","17,680","7.24M","3.83%"
"2021- 01- 06","17,610","17,700","18,035","17,275","8.35M","1.09%"
"2021- 01- 05","17,420","16,975","17,420","16,820","6.50M","1.57%"
"2021- 01- 04","17,150","15,875","17,245","15,625","6.92M","9.76%"
"2020- 12- 30","15,625","15,420","15,625","15,300","4.34M","1.40%"
"2020- 12- 29","15,410","15,155","15,410","15,070","4.60M","2.56%"
"2020- 12- 28","15,025","15,100","15,110","14,920","2.32M","-0.10%"
"2020- 12- 24","15,040","14,915","15,105","14,840","1.81M","1.31%"
"2020- 12- 23","14,845","14,900","14,950","14,500","2.61M","0.27%"
"2020- 12- 22","14,805","15,020","15,070","14,760","4.02M","-2.05%"
"2020- 12- 21","15,115","15,070","15,190","14,825","2.84M","0.33%"
"2020- 12- 20","15,065","15,065","15,065","15,065","","0.00%"
"2020- 12- 18","15,065","15,150","15,190","14,900","2.29M","-0.10%"
"2020- 12- 17","15,080","14,965","15,105","14,870","2.77M","1.04%"
"2020- 12- 16","14,925","14,700","14,925","14,635","2.94M","2.72%"
"2020- 12- 15","14,530","14,500","14,585","14,305","1.28M","0.45%"
"2020- 12- 14","14,465","14,695","14,695","14,415","2.18M","-1.57%"
"2020- 12- 13","14,695","14,695","14,695","14,695","","0.00%"
"2020- 12- 11","14,695","14,675","14,750","14,565","2.06M","0.20%"
"2020- 12- 10","14,665","14,385","14,670","14,385","2.45M","0.45%"
"2020- 12- 09","14,600","14,240","14,600","14,210","2.63M","3.29%"
"2020- 12- 08","14,135","14,360","14,460","14,105","2.11M","-1.15%"
"2020- 12- 07","14,300","14,310","14,310","14,020","1.69M","0.18%"
"2020- 12- 04","14,275","14,295","14,355","14,215","2.72M","0.39%"
"2020- 12- 03","14,220","14,205","14,220","14,040","1.79M","0.11%"
"2020- 12- 02","14,205","14,060","14,215","13,950","2.97M","1.57%"
"2020- 12- 01","13,985","13,765","13,985","13,730","1.29M","2.01%"
"2020- 11- 30","13,710","13,950","13,990","13,685","2.92M","-1.40%"
"2020- 11- 29","13,905","13,905","13,905","13,905","","0.00%"
"2020- 11- 27","13,905","13,625","13,905","13,535","2.87M","1.61%"
"2020- 11- 26","13,685","13,450","13,685","13,275","1.18M","2.20%"
"2020- 11- 25","13,390","13,680","13,770","13,250","3.76M","-0.48%"
"2020- 11- 24","13,455","13,115","13,455","13,025","6.56M","3.42%"
"2020- 11- 23","13,010","12,910","13,025","12,860","2.37M","1.32%"
"2020- 11- 22","12,840","12,840","12,840","12,840","","0.00%"
"2020- 11- 20","12,840","12,835","12,850","12,765","827.70K","0.31%"
"2020- 11- 19","12,800","12,735","12,825","12,650","826.69K","0.71%"
"2020- 11- 18","12,710","12,615","12,760","12,585","731.24K","0.99%"
"2020- 11- 17","12,585","12,615","12,725","12,510","966.93K","0.40%"
"2020- 11- 16","12,535","12,480","12,595","12,415","1.43M","-1.30%"
"2020- 11- 15","12,700","12,700","12,700","12,700","","0.00%"
"2020- 11- 13","12,700","12,565","12,720","12,350","1.75M","-0.24%"
"2020- 11- 12","12,730","12,695","12,830","12,650","1.63M","0.75%"
